title,authors,date_publish,maintext,url,newspaper
Kinder- und Jugendliche leiden: Probleme schon vor der Pandemie massiv,['Marta ways'],2023-06-02 10:18:02,"Kinder und Jugendliche sind DIE Verlierer der Coronapandemie. Sie mussten Kita- und Schulschließungen hinnehmen, ihren Bedürfnissen und ihrer körperlichen sowie seelischen Gesundheit wurde oft zu wenig Beachtung geschenkt. Die Konsequenzen sind dramatisch: Unter anderem ist die Zahl der psychischen Erkrankungen drastisch gestiegen.
Aus diesem Grund diskutierten am Donnerstagnachmittag (1. Juni) mehr als 60 Top-Experten beim großen BILD-Kindergesundheitsgipfel darüber, welche Folgen die letzten Jahre hatten und was es braucht, um die Jüngsten unserer Gesellschaft zu unterstützen.
Die Probleme waren schon vor der Pandemie massiv
Dr. Thomas Fischbach, Präsident des Berufsverbandes der Kinder- und Jugendärzte: „Die Probleme waren vor der Pandemie schon massiv, haben aber zu wenig Menschen interessiert.“
Die größten Baustellen: Übergewicht und Bewegungsmangel. „Neun Prozent der Kinder haben sich schon vor der Pandemie zu wenig bewegt, jedes zehnte Kind hatte vor der Pandemie mit Depressionen zu kämpfen.“
Während der Pandemie hätten noch viel mehr Kinder Übergewicht entwickelt, 44 Prozent würden sich seitdem weniger bewegen und das Problem der Mediensucht habe sich verdoppelt. „73 Prozent der Kinder und Jugendlichen fühlen sich nach wie vor psychisch belastet“, erklärt Fischbach.
Seine Forderung: „Wir brauchen mehr Investition in frühkindliche Gesundheitskompetenz, schon im Kindergarten. Gesunde Ernährung muss eine große Rolle spielen, zum Beispiel als Schulfach.“ Es brauche dafür eine Regierungskommission, die sich diesen Problemen annehme. „Ein multiprofessionelles Team, das sich um die Belange und die Gesundheit von Kindern und Jugendlichen kümmert.“
„Die Lage ist dramatisch“
Dr. Martin Karsten, Facharzt für Kinderheilkunde aus Berlin: „Kinder kommen jetzt viel mehr mit psychosomatischen Beschwerden in die Praxis. Rückenprobleme, Übergewicht, Diabetes, Gelenkbeschwerden, Depressionen – die Lage ist dramatisch.“ Bewegung, zum Beispiel in Vereinen, sei während der Pandemiezeit viel zu kurz gekommen. Diesen Halt bräuchten Kinder jetzt wieder. Hier sei auch die Schule mehr gefragt, Schüler zu unterstützen, wieder aufzufangen.
Er fordert: „Sport darf kein Geld kosten. Wenn sich jemand die Fußballschuhe nicht leisten kann, darf das kein Grund sein, nicht im Fußballverein zu sein. Fußball ist ein Grundrecht.“
Dr. Lisa Federle, die Tübinger Pandemie-Beauftrage, stimmt dem zu: „Die Kinder, die sozial schlecht gestellt sind, haben während Corona besonders gelitten. Sie waren zwei Jahre ohne Sportangebot, ohne Garten oder überhaupt genügend Raum für Bewegung.“ Federle ist Gründerin des Vereins „BewegtEuch e.V.“ – ein Verein, der Sportprojekte für Kinder und Jugendliche fördert.
Schäden der Pandemie wurden zu spät erkannt
In seiner Rede erklärt Bundesgesundheitsminister Karl Lauterbach, man habe leider erst sehr spät erkannt, welche Schäden die Pandemie hinterlassen hat. „Die Schulschließungen wären nachträglich so nicht nötig gewesen, daher stehen wir in der Schuld der Kinder und Jugendlichen“, räumt er ein.
Inakzeptabel seien beispielsweise die Wartezeiten für Therapieplätze. Hier werde man zukünftig mit Sonderbedarfszulassungen von Therapeuten helfen. Um Nöte und möglicherweise auch Störungen zu erkennen, müssten Lehrer besser geschult werden. Hier dürfe keiner wegsehen.
Enorme psychische Folgen
„Familien sind immer noch sehr belastet. Eltern hatten Einkommenseinbußen, waren Schulbegleiter und mussten von heute auf morgen viel mehr leisten“, erklärt Christiane Gotte, Vorsitzende des Bundeselternrats. „Seit die Pandemie vorbei ist, sind Eltern konfrontiert mit psychischen Problemen ihrer Kinder, die nicht mehr das Bett verlassen wollen, die Schule verweigern und viel mehr.“
Auch der Kinder- und Jugendtherapeut Dr. Christian Lüdke beobachtet das in der Praxis: „Es gibt extreme psychische Belastungen bei Kindern und Jugendlichen. Niedergelassene Therapeuten haben Wartelisten von bis zu zwei Jahren.“ Das gesamte System müsste endlich wesentlich enger zusammenarbeiten – Eltern, Schüler, Schule und Therapeuten.
Gotte ergänzt: „Deshalb braucht es in Schulen multiprofessionelle Teams aus Sozialpädagogen, Ergotherapeuten, Logopäden und Psychologen, die den Schülern vor Ort die Unterstützung bieten, die sie brauchen.“
Alle brauchen die gleichen Chancen
„Hilfe muss niederschwellig und passgenau dort hinkommen, wo sie gebraucht wird“, fordert Dr. Thomas Fischbach. Das sei aktuell ein Problem. Dazu Prof. Dr. Andrew Ullmann, Infektiologe und Mitglied des Deutschen Bundestages (FDP): „Wir brauchen faire Bildungschancen für alle und die Vermittlung von Gesundheitskompetenzen. Die Erfolge der Kinder dürfen nicht abhängig sein vom sozialen Status der Eltern.“
„Besonders an Schulen mit sozial schwachen Schülern braucht es Unterstützung von integrativen Teams. Man kann mit Modellprojekten beginnen, aber die guten Ideen müssen möglichst schnell in die Praxis umgesetzt werden“, fordert Andreas Storm, Vorstandsvorsitzender der DAK. Sobald die Fördermittel weg seien, würden gute Projekte schnell wieder sterben.
Mehr zum Thema Kindergesundheit",https://www.bild.de/ratgeber/2023/ratgeber/kinder-und-jugendliche-leiden-probleme-schon-vor-der-pandemie-massiv-84098276.bild.html,bild.de
Leipzig: Sauerei! Wildschwein ärgert Anwohner und Jogger,['jackie richard'],2023-06-02 10:13:20,"Leipzig – Mal grunzt es im Unterholz, mal steht die Gruppe direkt auf dem Weg zwischen Focke- und Richard-Lehmann-Straße, nachts suhlt sie sich gleich an der Tischtennisplatte, am „Spielplatz am Fockeberg“ ist alles voller Spuren. Auch auf dem Gipfel des 53 Meter hohen Trümmerberges wurde die Rotte schon von Spaziergängern gesichtet.
Ein Wildschwein fühlt sich gerade am Rande der Leipziger Südvorstadt pudelwohl, versetzt Anwohner und Jogger in Angst und Schrecken. Denn die Bache ist mit ihren mindestens zwei Frischlingen in dem Waldstück keine 50 Meter von der dicht besiedelten Wohngegend entfernt.
Das Stadtforstamt kennt die Problematik: „Wir wissen, dass hier Schwarzwild unterwegs ist, haben aber keine Handhabe, hier darf nicht geschossen werden“, sagt ein Mitarbeiter. Das Problem: Auf den viel genutzten Wegen sind oft Jogger, Mütter, Kita-Gruppen, Spaziergänger und Fahrradfahrer unterwegs.
Wildschweine gefährlicher als Wölfe
Den Verdacht, die Tiere könnten aus dem nur knapp zwei Kilometer entfernten Wildgehege ausgebrochen sein, weist er zurück: „Nein, die Bache ist aus den Auwäldern gekommen und wurde offenbar teilweise angefüttert, sodass sie jetzt wenig scheu vor Menschen hat.“ Vor solchen Tieren ist besondere Vorsicht geboten und das Füttern von Wildschweinen verboten.
Denn Wildschweine werden besonders schnell aggressiv, wenn sie Junge haben. Da sind Kinder besonders gefährdet, wenn sie beim Spielen Richtung Unterholz laufen – doch bisher verweist das Amt nur auf die Aufsichtspflicht.
Auch der Naturschutzbund (NABU) warnt im Internet: „Von Wildschweinen geht durch ihre Wehrhaftigkeit und große Anzahl allein statistisch gesehen eine größere Gefahr aus als vom Wolf.“
Wildschwein stand grunzend vor mir
„Das geht gar nicht“, sagt ein Jogger, der mittlerweile seine Laufroute geändert hat: „Zweimal stand die Gruppe kaum drei Meter von mir entfernt. Beim ersten Mal sah ich erst das Ringelschwänzchen der Bache, die an Zweigen knabberte, beim zweiten Mal stand sie urplötzlich grunzend vor mir.“
In seinem Schrecken tat er das einzig Richtige: Er verhielt sich ruhig und zog sich dann langsam zurück. Wegrennen hat keinen Sinn, die bis zu 200 Kilo schweren Tiere können bis zu 50 km/h schnell werden. Da hat ein Jogger keine Chance! Auch für Hundebesitzer wird es gefährlich, falls der heimische Vierbeiner das Wild aufspürt und jagt.",https://www.bild.de/regional/leipzig/leipzig-news/leipzig-sauerei-wildschwein-aergert-anwohner-und-jogger-84140558.bild.html,bild.de
Ex-BBL-Profi in den NBA-Finals: Highsmith hatte in Crailsheim einen Schuh-Tick,['Matthias Marburg'],2023-06-02 10:11:52,"Diese Karriere ist wirklich magisch!
Haywood Highsmith (26) steht mit den Miami Heat in den NBA-Finals gegen die Denver Nuggets. Spiel 1 ging gegen die Truppe von Superstar Nikola Jokic (28) zwar mit 93:104 verloren.
Aber Highsmith legte von der Bank richtig gute Zahlen auf, brachte es in 23 Minuten auf 18 Punkte.
Und wurde danach sogar zur Pressekonferenz gebeten, sagte: „Das ist die ganz große Bühne heute. Ich wurde für solche Momente geboren. Habe meine gesamte Karriere darauf hin gearbeitet.“
Die Karriere – sie begann an der Wheeling-University, einem kleinen College in West Virginia. 2018 meldete sich Highsmith zum NBA-Draft an, wurde aber nicht gezogen.
Es folgten Stationen in der G League und in Philadelphia. Bei den 76ers konnte er sich nicht durchsetzen, kehrte in die G League zurück und wechselte 2020 in die Basketball-Bundesliga .
Dort spielte er 23 Mal für die Hakro Merlins Crailsheim, kam in der Corona-Saison im Schnitt auf 7,9 Punkte und 4,4 Rebounds pro Spiel.
Ex-BBL-Profi in den NBA-Finals: Highsmith hatte in Crailsheim einen Schuh-Tick
Crailsheim-Manager Martin Romig erinnert sich: „Er konnte auf dem Parkett alles sehr gut, war aber keiner, der durch sensationelle Statistiken aufgefallen wäre.“
Privat war Highsmith eher ruhig: „Ein wirklich netter Typ. Einer, der nicht im Mittelpunkt stehen muss.“
Einen Tick hatte der Ami allerdings. Romig: „Er war hier für seine Schuhe bekannt. Er trug immer Mokassins, auch im tiefsten Winter.“
Dass sein ehemaliger Profi jetzt im Finale der besten Liga der Welt steht, überrascht ihn nicht: „Er passt von seiner Art und seiner Spielweise gut ins Konzept der Heat. Er ist eine sehr gute Option in vielen Systemen, kein Trainer, der bei Trost ist, würde ihn von der Bettkante stoßen...“
Highsmiths' Karriere in Deutschland endete frühzeitig, rund sechs Wochen vor Ende der Saison verletzte er sich am Ellbogen. Danach zog er in die USA zurück.
Seinen Weg verfolgt man in Crailsheim weiter. Romig: „Wir schreiben ab und zu. Zuletzt hatten wir Kontakt, als er in der Summer League spielte. Vor den Finals habe ich ihn in Ruhe gelassen. Das kriegt er sicher mehr als genügend Nachrichten. Wir drücken ihm hier auf jeden Fall die Daumen!“",https://www.bild.de/sport/mehr-sport/basketball/ex-bbl-profi-in-den-nba-finals-highsmith-hatte-in-crailsheim-einen-schuh-tick-84156452.bild.html,bild.de
Dynamo Dresden: Drittligist trennt sich von fünf Spielern,['Jan arndt'],2023-06-02 10:10:49,"Dynamo Dresden verabschiedet sich von fünf Spielern, deren Verträge zum 30. Juni 2023 auslaufen. Tim Knipping, Patrick Weihrauch, Robin Becker, Michael Akoto und Max Kulke müssen die SGD zum Ende der Saison verlassen.
Die Akteure des Drittligisten wurden im Laufe der Woche von Sportgeschäftsführer Ralf Becker über die Entscheidung informiert.
Becker: „Zum Ende einer Saison gehören im Fußball auch immer Veränderungen dazu. Heute verabschieden wir Spieler, die lange Zeit das Trikot der Sportgemeinschaft getragen und maßgeblich das Bild von Dynamo Dresden in den letzten Jahren mitgeprägt haben. Gerade bei Tim Knipping, der in der abgelaufenen Saison Kapitän und Führungsspieler war, ist uns die Entscheidung nicht leichtgefallen. Ihm gebührt, genauso wie Patrick Weihrauch, Robin Becker, Michael Akoto und Max Kulke ein großer Dank für ihren Einsatz, ihre Leidenschaft und ihr Engagement in Schwarz-Gelb.“
Das sind die Abgänge bei Dynamo Dresden
Tim Knipping war drei Jahre ein elementarer Bestandteil von Dynamos Profi-Mannschaft. 2020 kam „Knipser“ vom SSV Jahn Regensburg nach Dresden und war seitdem 93-mal im Einsatz. In seiner ersten Saison zählte er als wichtiger Stammspieler zu den Aufstiegshelden, die sich die Meisterschaft der 3. Liga sicherten. In der jüngst abgelaufenen Spielzeit ging er als Mannschaftskapitän voran. Insgesamt gelangen ihm drei Treffer und neun Vorlagen im SGD-Trikot.
Patrick Weihrauch kam ebenfalls 2020 nach Dresden und reifte binnen kurzer Zeit zum Leistungsträger. Er leistete als Ideen- und Taktgeber im zentralen Mittelfeld einen wichtigen Beitrag zum Aufstieg 2021. Insgesamt trug der 29-Jährige 51-mal das Trikot der Sportgemeinschaft, schoss sechs Tore und bereitete zehn weitere Treffer vor.
Robin Becker wechselte im Juli 2020 von Eintracht Braunschweig zur Sportgemeinschaft und war damit auch Teil der Aufstiegsmannschaft im Jahr 2021. Vornehmlich als rechter Außenverteidiger aufgeboten, stellte sich „Becks“ immer mit großem Willen in den Dienst der Mannschaft. Insgesamt lief der 26-Jährige 44-mal für die SGD auf und erzielte dabei zwei Tore.
Michael Akoto verstärkte 2021 die Sportgemeinschaft und entwickelte sich schnell zu einem Leistungsträger. In seiner ersten Saison spielte der 25-Jährige in 31 Partien über 2.600 Minuten und wurde dabei sowohl als Rechtsverteidiger, Innenverteidiger als auch im defensiven Mittelfeld eingesetzt. In den zwei Jahren stand der Defensivspieler 57-mal für Dynamo auf dem Rasen, erzielte dabei zwei Tore und bereitete vier weitere vor.",https://www.bild.de/sport/fussball/fussball/entscheidung-gefallen-dynamo-dresden-trennt-sich-von-fuenf-spielern-84155644.bild.html,bild.de
„Selling Sunset“-Star Jason Oppenheim: Marie-Lou packt über Trennung aus!,['Sven Kuschel'],2023-06-02 10:07:41,"Model Marie-Lou Nürk (25) und Millionärs-Makler Jason Oppenheim (45, „Selling Sunset“) sind nach fast einem Jahr wilder Liebe kein Paar mehr. Trennung! Mit einem emotionalen Foto im Sonnenuntergang besiegelten der Netflix-Star und die Deutsche das Ende ihrer Beziehung.
Jetzt spricht Marie-Lou, die bereits aus dem gemeinsamen 17-Millionen-Loft in Los Angeles ausgezogen ist, mit BILD über das Aus. Sagt unter anderem: „Ich wusste von Anfang an, dass er gerne feiert ...“",https://www.bild.de/bild-plus/unterhaltung/leute/leute/selling-sunset-star-jason-oppenheim-marie-lou-packt-ueber-trennung-aus-84152866.bild.html,bild.de
Bundesliga-Torjäger hofft auf Rückkehr nach Deutschland,['Lukas Dombrowski'],2023-06-02 10:00:33,"Mehrere Jahre spielte dieser Torjäger in der Bundesliga, traf regelmäßig für seinen Klub und sogar schon zweistellig in einer Saison. Auch deswegen wechselte er für viele Millionen in die Premier League – und würde nicht so richtig glücklich.
Jetzt will der Knipser zurück in die Bundesliga! Um wen es sich handelt, lesen Sie nur mit BILDplus.",https://www.bild.de/bild-plus/sport/fussball/fussball/bundesliga-torjaeger-hofft-auf-rueckkehr-nach-deutschland-84138286.bild.html,bild.de
Dresden: Wachpolizist lieferte Drogen in Uniform,['Bernhard Schilz'],2023-06-02 09:57:35,"Dresden – Zwei Jahre Haft auf Bewährung für Wachpolizisten Jan E. (26). Das Landgericht in Dresden verurteilte ihn wegen Beihilfe zum Drogenhandel.
Der Polizei-Angestellte im Objektschutz hatte gestanden für Drogenhändler Michael H. (35, kassierte mehr als sieben Jahre Haft) in Polizei-Uniform den Kurier gespielt zu haben .
Im März transportierte Jan E. im Skoda von Michael H. sieben Kilo Marihuana, versteckt in einem Werkzeugkoffer nach Dresden, übergab die Drogen. Die zweite Fahrt, wieder in Polizei-Uniform umfasste vier Kilo Marihuana und 300 Gramm Kokain.
Das Landgericht glaubte Jan E., dass er nicht wusste wie viel und welche Drogen er transportierte. Für die beiden Fahrten kassierte Drogen-Kurier Jan E. insgesamt 2000 Euro, landete fünf Monate in U-Haft.",https://www.bild.de/regional/dresden/dresden-aktuell/dresden-wachpolizist-lieferte-drogen-in-uniform-84154708.bild.html,bild.de
Bundesliga: Nach langer Saison-Analyse - Wird heute ein Trainer gefeuert?,"['CHRISTIAN HORNUNG, DIRK KRÜMPELMANN und DENNIS LAMB']",2023-06-02 09:53:15,"Ist nach nur einer Saison schon wieder Schluss?
Seit Donnerstag beraten die Gladbach-Bosse in ihrer General-Analyse über die Zukunft von Trainer Daniel Farke (46). Neben der sportlichen Führung debattierte auch das Präsidium um Boss Rolf Königs (81) und Vize Rainer Bonhof (71) in einer Präsidiumssitzung. Eine Entscheidung, ob Farke (Vertrag bis 2025) nach der enttäuschenden Spielzeit (nur Platz 10) gehen muss, wird noch im Laufe des Freitags fallen.
Feuert Gladbach heute Farke?
Erste Zweifel an Farke waren bereits nach dem 2:5 in Dortmund Mitte Mai aufgekommen. Danach entwickelte sich bei den Klub-Chefs um Manager Roland Virkus (56) die Tendenz, Farke zu entlassen. Nach BILD-Informationen soll der Trainer durch die letzten zwei Partien (2:2 in Leverkusen, 2:0 in Augsburg) noch einmal Pluspunkte gesammelt haben – die Tendenz geht aber weiter Richtung Trennung.
Wird heute ein Bundesliga-Trainer gefeuert?
Farke selbst ist der Meinung, dass er fast alle seine Ziele erfüllt hat. Nach BILD-Informationen argumentierte der Trainer in der Saison-Analyse gegenüber Virkus so, wie vor dem letzten Saison-Spiel.
Da sagte Farke: „Als ich hier anfing, waren wir uns einig, dass es nach der komplizierten Vorsaison nicht um Europa gehen kann, sondern eine stabile Saison ohne Zittern. Wir wollten im zweiten Tabellendrittel, also im Bereich Platz sieben bis zwölf einlaufen.“
Und weiter: „Dann ging es darum, dass der Borussia-Park wieder eine Festung werden soll. Und darum, in den Spielen für die Fan-Seele richtig abzuliefern. Wir haben zu Hause in bisher 16 Spielen 30 Punkte geholt, das ist eine Bilanz für einen europäischen Wettbewerb. Wir haben zu Hause gegen Köln fünf Tore geschossen und keins der beiden Derbys – im Gegensatz zum Vorjahr – verloren. Auch gegen die Bayern haben wir vier Punkte geholt, dazu Dortmund und Leipzig zu Hause geschlagen.“
Farke abschließend: „Wir wollten die Gegentore reduzieren. Auch das ist gelungen, auch wenn ich mir da noch mehr gewünscht hätte. Damit bin ich nicht zufrieden, genauso wenig wie mit unserer Auswärtsbilanz, zehn Punkte sind viel zu wenig.“
Was die Bosse Farke allerdings auch noch ankreiden: Sein Fußball macht den Fans keinen Spaß. Er hat keinen einzigen Spieler wirklich besser gemacht, sein Team zählt zu den lauffaulsten der Liga. Dass Farke schlechte Spiele schönredet, hat ihn zudem mit den Fans entzweit, in den letzten beiden Heimspielen gab es laute Pfeifkonzerte gegen den eigenen Coach.
Dazu war die Tendenz seit der WM-Pause verheerend: In 19 Spielen holte der Coach nur noch 21 Punkte. Ein weiterer Vorwurf, besonders in Gladbach gravierend: Farke ließ die vielen Fohlen-Talente links liegen, entwickelte kein einziges der vielen Juwelen (Oscar Fraulo, Yvandro Borges Sanches, Luca Netz, Joe Scally) wirklich weiter, im Gegenteil.
Sollte er deshalb gehen müssen, hat Gladbach schon einen potenziellen Nachfolger im Visier. Unter anderem ist Ex-Leverkusen-Trainer Gerardo Seoane (44) im Gespräch, mit dem Schweizer soll es bereits ein erstes Treffen gegeben haben. Ex-Coach Lucien Favre (65), der gegen Augsburg überraschend neben Königs auf der Tribüne saß, ist dagegen definitiv kein Thema.",https://www.bild.de/sport/fussball/fussball/bundesliga-nach-langer-saison-analyse-wird-heute-ein-trainer-gefeuert-84153912.bild.html,bild.de
Kim Kardashian lässt Kanye West fallen! So stressig war die Ehe wirklich!,['alisha pälmke'],2023-06-02 09:53:04,"Sie waren einmal so verliebt: Kim Kardashian (42) und Kanye West (45). Davon ist heute nicht mehr viel übrig.
Zehn Jahre waren sie ein Paar, haben vier gemeinsame Kinder. In der Reality-Show „Keeping up with the Kardashians“ sagte Schwester Khloé (38) einmal: „Diese innigen Gespräche, die die beiden führen, habe ich noch bei keinem anderen Pärchen erlebt.“
Doch seit der Trennung 2020 herrscht dicke Luft. ER beschuldigte sie öffentlich, ihm die Kinder zu entziehen, zog über ihre Familie her und machte sich über ihren damaligen Freund Pete Davidson (28) lustig.
SIE schwieg – bis jetzt. In der neusten Folge von „The Kardashians“ spricht Kim über die schwere Zeit vor der Trennung.
Reality-Ikone Kim: „Gott, wenn die Leute nur wüssten. Ich habe früher allen hinterhertelefoniert und mich für ihn entschuldigt.“ Davon hat die Influencerin jetzt genug. „Ich habe diese Energie einfach nicht mehr dafür“, so ihr Urteil.
Sollte der umstrittene Rapper in naher Zukunft „den Tiefpunkt erreichen“ und zusammenbrechen, müsse er das mit sich alleine klären. Das sei dann eine „Reise, die er selbst meistern muss“ – ohne Kims Hilfe.
Wenn Kanye während der Beziehung Mist gebaut oder es sich mit Freunden und Partnern verbaut hatte, sei sie hinter seinem Rücken zu den Leuten gelaufen und habe sie angebettelt, ihm noch eine Chance zu geben.
„Ich habe Stunden damit verbracht, seine Aufräumtruppe zu spielen“, erklärt die Kardashian im Gespräch mit Mama Kris Jenner (67).
Und trotz alledem: Vor ihren Kindern sage sie kein schlechtes Wort über ihren Ex.
„Ich bin diejenige, bei der die Kacke am Dampfen ist. Auch wenn ich ins Auto steige und die Kinder jeden Tag Papas Musik hören wollen“, erklärt Kim frustriert. Mit gequälter Miene tue sie dann so, als wäre sie ein großer West-Fan. „Ich sage dann: 'Er ist der Beste! Yeah!' Und ich spiele die Songs, und wir singen mit, aber innerlich sterbe ich.“
Ob die beiden jemals wieder friedlich miteinander umgehen werden? Das steht in den Sternen. Die Attacken von Rapper Kanye West gegen sie und ihre Familie könne die Unternehmerin noch immer nicht begreifen.",https://www.bild.de/unterhaltung/leute/leute/kim-kardashian-laesst-kanye-west-fallen-so-stressig-war-die-ehe-wirklich-84152674.bild.html,bild.de
„Missverständnis“: Knallharte Abrechnung mit Bayern-Top-Star,[],2023-06-02 09:49:57,"Mehr zum Video anzeigen
Einige Personelle Entscheidungen die in der letzten Saison getätigt wurden, haben beim FC Bayern nicht eingeschlagen. Marcel Reif erklärt, was mit ihnen passiert.
Wir haben personalisierte Videos für dich!
Um mit Inhalten von Drittanbietern zu interagieren oder diese darzustellen, brauchen wir deine Zustimmung.",https://www.bild.de/video/clip/sport-videos/missverstaendnis-knallharte-abrechnung-mit-bayern-top-star-84155356.bild.html,bild.de
FC Bayern: Rätsel um Thomas Tuchels Wunschspieler - Gerüchte über Absage,['HEIKO NIEDDERER und TOBIAS ALTSCHÄFFL'],2023-06-02 09:47:09,"Ist der Rice noch heiß?
West-Ham-Star Declan Rice (24) ist der Wunsch-Sechser von Thomas Tuchel (49). Es gab sogar bereits ein Geheimtreffen in England (BILD berichtete).
Nun scheinen aber die Chancen auf einen Transfer immer geringer zu werden. Laut „Daily Mail“ priorisiert Rice einen Wechsel innerhalb der Premier League und bereitet sich darauf vor, dem FC Bayern abzusagen. Arsenal soll der Favorit auf eine Rice-Verpflichtung sein und bereitet demnach ein Angebot über 105 Millionen Euro vor.
Allerdings: Nach BILD-Informationen weiß man noch nichts von einer Absage auf Seiten der Bayern. Dort hat man weiterhin Hoffnung.
Da West Ham nächste Woche noch im Conference-League-Finale spielt, wird ohnehin vorher keine Entscheidung erwartet.
Rätsel um Tuchels Wunschspieler.
Warum er so begehrt ist, erklärt in BILD West Ham-Insider Andy Dillon von der „Sun“: „Es ist immer schwer, den Wert eines Spielers zu beurteilen. Aber man kann jeden West-Ham-Fan fragen und sie würden sagen, er ist viel mehr Wert als 100 Mio Pfund.“
Sportlich ist er genau der Sechser, den Bayern sucht: „Sein Timing im Zweikampf ist überragend. Seine Spezialität sind Tacklings, in denen er den Gegner abläuft und den Ball mit der Hacke noch wegspitzelt. Er treibt das Team an, wird auch als Anführer immer besser. Im Klub wird er bereits mit Kapitän Bobby Moore verglichen. Er ist zudem sehr ehrlich, hat den Klub schon lange darüber informiert, dass er keinen neuen Vertrag unterschreiben will. Das ist sehr fair, wenn es uns Fans auch das Herz bricht. Aber er verdient es, bei einem Top-Klub zu spielen und die größten Trophäen zu gewinnen.“
Auch Dillon glaubt allerdings, dass die Rice-Zukunft auf der Insel liegt und Bayern wenig Chancen hat: „Die Premier League ist die größte Herausforderung und hier ist auch sein Herz. Ich sage: Sorry, Bayern – aber zu viele große Klubs hier drüben wollen ihn, als dass Bayern eine Chance hätte.“
Und noch etwas könnte einen Ausschlag geben: „Er ist auch gerade erstmals Vater geworden, das beeinflusst es sicher auch nochmal…“
Allesamt Dinge, die Bayern-Fans sicher nicht so gerne hören werden...",https://www.bild.de/sport/fussball/bayern-muenchen/fc-bayern-raetsel-um-thomas-tuchels-wunschspieler-84153694.bild.html,bild.de
HSV: Trainer Tim Walter wütet gegen Kameramann,['CLAUDIA BOTHMANN'],2023-06-02 09:46:40,"Da war der Wut-Walter wieder.
Nach dem verpassten direkten Aufstieg in die Bundesliga musste der HSV Donnerstag im Hinspiel der Relegation beim VfB Stuttgart ran. Schon nach 45 Sekunden lag der aktuelle Zweitligist hinten, verlor am Ende 0:3 . Millionen Fans sahen die Pleite am TV. Und danach einen aufgebrachten Tim Walter (47).
HSV-Trainer wütet gegen Kameramann.
Was war passiert? Nach der Niederlage versammelten sich die Hamburger auf dem Platz. Arm in Arm und Schulter an Schulter bildeten alle Spieler einen großen Kreis. In der Mitte hielt Trainer Walter dann eine Ansprache, stimmte seine Mannschaft schon wieder ein. Dann der Ausbruch.
Grund: Ein Kameramann in kurzer Hose und grünem Leibchen rückte an den HSV-Kreis, wollte die Szenen hautnah einfangen. Im Fußball ein No-Go. Mit weit aufgerissenen Augen kommt er dem Kameramann näher, deutet mit flacher Hand an, ihn wegzuschieben. Danach zeigt er ihm mit dem Finger, dass er gehen soll. Zwischen dem wütenden Walter und dem Kameramann steht noch Nachwuchsmann Nicolas Kisilowski (19), der sich nach hinten dreht, von der Szene überrascht ist.
Anstelle der Wut kehrt bei Walter schnell die Zuversicht zurück. Der HSV-Trainer vor dem Rückspiel: „Wir müssen uns strecken, dass wir am Montag vielleicht das Unmögliche möglich machen. Wir geben auf jeden Fall nicht auf.“
HSV-Sportvorstand Jonas Boldt bei „Sky“ nach dem 0:3: „Das ist schwer in Worte zu fassen.“ Das Team habe „auf die Fresse“ bekommen. „Heute hat relativ wenig funktioniert.“ Es widerspreche seinem Naturell, „wenn ich irgendwas abschenke. Aber so eine Leistung, so ein Ergebnis macht das nicht einfacher. (...) Das muss dann schon ein Wunder sein.“
Auf die Frage, was ihn jetzt noch optimistisch stimme, antwortete Walter knapp: „Der Volkspark.“ Hier findet Montag das Rückspiel statt, nach wenigen Minuten waren alle Tickets weg.",https://www.bild.de/sport/fussball/hsv/hsv-trainer-tim-walter-wuetet-gegen-kameramann-84152256.bild.html,bild.de
